"FileName","Text"
"page_0029_line_24.png","lower front curtain of a sedan. "
"page_0029_line_25.png","to get out of a carriage, next steamer, (ligh-chii). t "
"page_0029_line_26.png","mean, sordigl. "" l "
"page_0029_line_27.png",";) thgvlilegtklie. "
"page_0029_line_28.png","u to get up ( f rom bed) (lfyh-chbng). "
"page_0029_line_29.png","belaw. "
"page_0029_line_30.png","i) fg afternoon. "
"page_0029_line_31.png","a; ltgwix;er  (giix-dmg). "
"page_0029_line_32.png"," met. the best comes last. "
"page_0029_line_33.png","the lower portion oi the human body, (it-sing), the rest. "
"page_0029_line_34.png","next class. "
"page_0030_line_01.png","the lower regions, to come into the world. "
"page_0030_line_02.png","tluglgtevvvvggll (b uaing-mang). - "
"page_0030_line_03.png","to descend (gilmg-liag). w "
"page_0030_line_04.png","the lvlin riva belgw gfmchow. "
"page_0030_line_05.png","the next season, next term. "
"page_0030_line_06.png","to get out of a (sedan chair. "
"page_0030_line_07.png","theolower prefectures of linkien. "
"page_0030_line_08.png","incarnatioh, to descend into the world. "
"page_0030_line_09.png","the: v  time. "
"page_0030_line_10.png","used of the southern l:td(ien coastal districts. "
"page_0030_line_11.png","servants, attendants. "
"page_0030_line_12.png","  the lowcgr classes of society. "
"page_0030_line_13.png","s. ll. maritime district of lilikien. "
"page_0030_line_14.png","i the next time, hereafter. "
"page_0030_line_15.png","a future year. "
"page_0030_line_16.png","a future (iay. "
"page_0030_line_17.png","the lower amuse of parliament ( cgigng-ngicg-kng) . "
"page_0030_line_18.png","nex t limithu u l "
"page_0030_line_19.png"," - sdrdid, niggardly r "
"page_0030_line_20.png","lower (pogtuion (sf human body, (:i-dbng).   "
"page_0030_line_21.png","a sxecret :(glationship, hidden in- fiuence "
"page_0030_line_22.png","subordinate. "
"page_0030_line_23.png","a mansion, fxmoy. "
"page_0030_line_24.png","fhnoy. r .   -   "
"page_0030_line_25.png","the kmoy (lg (a geographical district). "
"page_0030_line_26.png","the crying of a child (ii-i). b "
"page_0030_line_27.png","as helcvyw:   . "
"page_0030_line_28.png","behind. , "
"page_0030_line_29.png","to delay, to push, ngexti .  . "
"page_0030_line_30.png","fa) in regain: rcitatioil.(cllgg-sgg). "
"page_0030_line_31.png","m delay: to be late  w w "
"page_0030_line_32.png","to pagt the helm (iiiiilg-dflai): "
"page_0030_line_33.png","to gelay until dark. v , l "
"page_0030_line_34.png","to delaiy, to wait. l "
"page_0031_line_01.png","to pu.sh the quern and grind gram. "
"page_0031_line_02.png","degga) be late. behind time, late. "
"page_0031_line_03.png","to bag, itgxgagtgahthne. "
"page_0031_line_04.png","to delagr  whok  "
"page_0031_line_05.png","short, diminutive "
"page_0031_line_06.png","blacklimps in idol procession. a dwarf. "
"page_0031_line_07.png","a dwarf: looking at theatre, and. one who agrees to everything said. "
"page_0031_line_08.png","a small breed (men or lower animals. ) v "
"page_0031_line_09.png","a small fralnuxe, as of fowls. "
"page_0031_line_10.png","a dwarf.     "
"page_0031_line_11.png","same as g-cwkaughiei, qm. "
"page_0031_line_12.png","the crotlcliiilfg posgure bfa boxer. "
"page_0031_line_13.png","a dwarf, a luciciget, mean. "
"page_0031_line_14.png","very low in staatrga "
"page_0031_line_15.png","low and small.   "
"page_0031_line_16.png","a shoe (chem-g) (daung-gt) (lcfm). "
"page_0031_line_17.png","a shoe horn, made of bone or brass. "
"page_0031_line_18.png","a shoemakefs awl. "
"page_0031_line_19.png","rt-hg: s h:r )-;""s.(;l ey (lg). tll)eat one with) "
"page_0031_line_20.png","shoe strings x v j "
"page_0031_line_21.png","  shoe. "
"page_0031_line_22.png","the heel cord of womelfs shoes. "
"page_0031_line_23.png","the sole of  vsuhvcgeimw v www. "
"page_0031_line_24.png","shoewelt; h ""w "
"page_0031_line_25.png","small shoes. "
"page_0031_line_26.png","igiigelgf "
"page_0031_line_27.png","a shoe pattern.  shoe polish. l shoe lining.  a ladfs work-basket. "
"page_0031_line_28.png","the lining gif-  "
"page_0031_line_29.png"," an --- w -..-w. shoemaker. "
"page_0032_line_01.png","shoe brush. l "
"page_0032_line_02.png","t shoemaker.   "
"page_0032_line_03.png","wooden soled shoes, "
"page_0032_line_04.png","shoes and stockings. "
"page_0032_line_05.png","can, is awe, possibly. "
"page_0032_line_06.png","can change or refoim. "
"page_0032_line_07.png","can do it. "
"page_0032_line_08.png","practicable. - "
"page_0032_line_09.png","jfrugal, industrious. "
"page_0032_line_10.png","canvyou do it, or now "
"page_0032_line_11.png","can bore in, can get work. "
"page_0032_line_12.png","it is worthy; v "
"page_0032_line_13.png","to remember. "
"page_0032_line_14.png","to be afraid; to frighten; dis- reputable. "
"page_0032_line_15.png","can comprehend, l understand it. "
"page_0032_line_16.png","a know-nothing. "
"page_0032_line_17.png","there is time enough. "
"page_0032_line_18.png","it is shiny. v i "
"page_0032_line_19.png","if to scold dr ridicule without giving opportunity to reply. "
"page_0032_line_20.png","satigtged. r - v "
"page_0032_line_21.png","he plows and hoes, met, industri- ous. "
"page_0032_line_22.png","confused, in disorder. . "
"page_0032_line_23.png","can you .:  "
"page_0032_line_24.png","to index-stand clearly (a-hicau- (mk). "
"page_0032_line_25.png","sticky: "
"page_0032_line_26.png","it will itartle people. "
"page_0032_line_27.png","can strike. r "
"page_0032_line_28.png","it will do, (kg-ii)...  "
"page_0032_line_29.png","quick-temlkrgd i( sang-gtak) . "
"page_0032_line_30.png","lgossibly (wk-chi)- - t r "
"page_0032_line_31.png","ft is so vpefhgtps. , "
"page_0032_line_32.png","whiff-i. . i   "
"page_0032_line_33.png","alas (giiusiiug). v     "
"page_0032_line_34.png",". can th; bargail; the closed, or noti "
"page_0032_line_35.png","can comprehend it. "
"page_0033_line_01.png","to belch.   "
"page_0033_line_02.png","   belching. "
"page_0033_line_03.png","to belch his (dialithful. "
"page_0033_line_04.png","a small jar, a vase, an urn, a skylight, (gang). "
"page_0033_line_05.png","the niotsth bf: j "
"page_0033_line_06.png","i a tortoise confined in a jar, i.c., no way of escape. "
"page_0033_line_07.png","f. small vases of various sizes. "
"page_0033_line_08.png","the brim of a jar. "
"page_0033_line_09.png","a water- j at. a "
"page_0033_line_10.png","space bgtween outer and inner city gates. "
"page_0033_line_11.png","the jzllrtileaven, m, a very narrow sphere. w "
"page_0033_line_12.png","bustle, rush of business, (nftu; iac). "
"page_0033_line_13.png","a ruslll of business begins, (tis- signs)- "
"page_0033_line_14.png","to raise and lower hands, a salute. "
"page_0033_line_15.png","  salutel (chiiug-ing). "
"page_0033_line_16.png","to grieve for, to lament, grief, sad. "
"page_0033_line_17.png","an exclamation expressing grief or surprise. "
"page_0033_line_18.png","lamentable, alas. , "
"page_0033_line_19.png","an orphan lgoy, motherless. (gfi-i). "
"page_0033_line_20.png","pitiful, affecting, (chit-ching) . "
"page_0033_line_21.png","- . u, x .. r o,- extreme grief. "
"page_0033_line_22.png","extreme igrief (elliwhing). "
"page_0033_line_23.png","it to entreia: vaggglgiii). "
"page_0033_line_24.png","ri fi""iv  ;.l x"" v -a b-- l  i pessimism (pi-guing-cia-ngia . "
"page_0033_line_25.png","feud lamentiiioi. o o l "
"page_0033_line_26.png"," .  (music). "
"page_0033_line_27.png","v , r,"" -..------..-o knumv. to weep bitterly. "
"page_0033_line_28.png","biogl:z;l;lls; ;if-agacl in funeral in- vitation (stytdik). "
"page_0033_line_29.png",".. m eliil:(;;h;ftivfi;fi;."" "
"page_0034_line_01.png","to pity (mi-hang). "
"page_0034_line_02.png","grigj and joy. "
"page_0034_line_03.png","ill cry of grigf or pain. "
"page_0034_line_04.png","the godudoof gfiefrdr pity. "
"page_0034_line_05.png","to grieve forf(pi-sic"")ngr)j "
"page_0034_line_06.png","saduwords, fix-laifuneraf (rations. "
"page_0034_line_07.png","dust, (cliligaiij. "
"page_0034_line_08.png","gg;ri)tf c   "
"page_0034_line_09.png","anuaaculatiou of surprise or pain or admiration. the same. "
"page_0034_line_10.png","alas l l "
"page_0034_line_11.png","risigh. l "
"page_0034_line_12.png","mist, fog, dense clouds. k "
"page_0034_line_13.png"," vlulxzufizuljzv vegetation, goodwill: to trust, confide in. . "
"page_0034_line_14.png","to lean against, depend on.   "
"page_0034_line_15.png","to depencf upmi.   "
"page_0034_line_16.png","he leans on lwalls and they crum- ble, on partitions and they fall, "
"page_0034_line_17.png","iii-cg, ball luck. ; l "
"page_0034_line_18.png","to deliend upon, (inguii-kip). "
"page_0034_line_19.png","hope yawn liefohil. "" u , -- r "
"page_0034_line_20.png","to helgend on power or iniiuence. "
"page_0034_line_21.png","to hobe) ( hi-u-ang) . "
"page_0034_line_22.png","a bad odor; sour, mouldy rice. "
"page_0034_line_23.png","to decompose as organic. matter. as below. "
"page_0034_line_24.png","iiianiutriiere is plenty. "
"page_0034_line_25.png","to love, to want, to dote on, to covet, to like, love, kindness. "
"page_0034_line_26.png","to  mien); -. "
"page_0034_line_27.png","to covet wealth, (ting). r "
"page_0034_line_28.png","love, personal dffgtctiojll, (mg-ii). "
"page_0034_line_29.png","fzwdrite child. r - i ,- "
"page_0034_line_30.png","lidward. "
"page_0034_line_31.png","iidinburgh. r "
"page_0034_line_32.png","egoigmz gelflglmess, (lfs-gi). "
"page_0034_line_33.png","patriotic, to love omfs bduntry. "
"page_0034_line_34.png","lpatlfiots;lq.    -;  "
"page_0034_line_35.png",":socially minded, philanthropy ( ctj- siciug), (bziukuzii). "
"page_0035_line_01.png","lreland. . "
"page_0035_line_02.png","ftp love your neighbor as yourself. "
"page_0035_line_03.png","x-rays: u u "
"page_0035_line_04.png","myalswegjcgmart, my beloved, long-at . "
"page_0035_line_05.png","chegivc-i ugflfinity; affinity in general. "
"page_0035_line_06.png",": tp  people as sons. "
"page_0035_line_07.png","fond of; c.g:., lgersons, etc. "
"page_0035_line_08.png","to regafd arrcieem highly. "
"page_0035_line_09.png","to male the most of army; time. "
"page_0035_line_10.png","t, altruism (am-a). "
"page_0035_line_11.png","v to be czu-(gfhl oflm article. "
"page_0035_line_12.png","an exclamation. "
"page_0035_line_13.png","an ejaculation, expressing pain or severe labor. "
"page_0035_line_14.png","cloudy, obscure. "
"page_0035_line_15.png","dull, gfsscured, as the moon. "
"page_0035_line_16.png",") fornication. , - "
"page_0035_line_17.png","v a pass, a defile. "
"page_0035_line_18.png","dirallnegs of sight, to see indistinct y- . "
"page_0035_line_19.png","a cfoudy sky, obscure, cloudy. "
"page_0035_line_20.png","dull ana clgtidy. a l l "
"page_0035_line_21.png","like, similar, to pant. . "
"page_0035_line_22.png","a girl, (hang-id )i. "
"page_0035_line_23.png","an ejaculation of surprise, a pro- hibitory exclamation, stopl dolft. "
"page_0035_line_24.png","to press the hand upon, placed. "
"page_0035_line_25.png","luxgss down. i l l "
"page_0035_line_26.png","if)  pressure. "
"page_0035_line_27.png","n tn   mby pressing hands against walls. "
"page_0035_line_28.png","  where hasoit been put.p "
"page_0035_line_29.png","tb lzrtyr tli;  gm faggs shoulder. "
"page_0035_line_30.png","to pliess itigilrmtliyiw  ""  "
"page_0035_line_31.png","to inn witaalll ouch; might. "
"page_0035_line_32.png","to press down. a "
"page_0035_line_33.png","braken by pressure. "
"page_0035_line_34.png","to make arsoked. "
"page_0036_line_01.png","to seize by the wrist, met, angry, urgent. "
"page_0036_line_02.png","- a strategic point, a narrow road, "
"page_0036_line_03.png","a hindfancg, an; obstruction, a: calamity, distress. "
"page_0036_line_04.png","extremelyl iaoor. "
"page_0036_line_05.png","g calft escaple the calamity. . "
"page_0036_line_06.png","distress, gen-ow, (cii-ziiiiy "
"page_0036_line_07.png","a yoke. "
"page_0036_line_08.png","to smother, as a fire. "
"page_0036_line_09.png","to extinguish fire.- v "
"page_0036_line_10.png","to smothuer burning coals in a jar. "
"page_0036_line_11.png","to limit, to restrict, a boundary, "
"page_0036_line_12.png","a thr shold, a lilhit. w "
"page_0036_line_13.png","fix the limits, ,zls of time. "
"page_0036_line_14.png","tag-ggzaeaa iilaii, agiiklitation. "
"page_0036_line_15.png","to fix a uini  if(iii-;iligjf""w"" . "
"page_0036_line_16.png",". x or . to limit prices. "
"page_0036_line_17.png","lirmitcgcnf tag; h(. diiug-gi) . "
"page_0036_line_18.png","to set strictlliinits.o a  , "
"page_0036_line_19.png","ts sgglai-lggiiigiggg to time. "
"page_0036_line_20.png","to fix regulationls, as to time and work. "
"page_0036_line_21.png","a measure, a limit. "
"page_0036_line_22.png","time expirled, (dieing-fling). "
"page_0036_line_23.png","to iaxtliedagrf w vw "
"page_0036_line_24.png","within the li;nit, (gtio-iing). "
"page_0036_line_25.png","a limited nulnbcgr.w a l "
"page_0036_line_26.png","fo lira-ii:""thegggglser of bowls of   rice. "
"page_0036_line_27.png","to soak, to steep. r "
"page_0036_line_28.png","to steeli hemp. ; "
"page_0036_line_29.png","to control, to escort, to force, to pawn, to mortgage, to affix a seao "
"page_0036_line_30.png","off-iiily to compel one to move. "
"page_0036_line_31.png","to pawl; ; "
"page_0036_line_32.png","the; accusation placed on the back of criminals. "
"page_0036_line_33.png","an escort of taxes or prisoners. "
"page_0037_line_01.png","to escort criminals. "
"page_0037_line_02.png","to seal, as houses, vessels. "
"page_0037_line_03.png","bill of l exchange. , "
"page_0037_line_04.png","to guard merzhandize in trans"" pol-tation. "
"page_0037_line_05.png","to;force by oppression. "
"page_0037_line_06.png","to date  dgeument), (chigmg- ilk.) "
"page_0037_line_07.png","a wag-rant for the arrest of a. criminal. "
"page_0037_line_08.png","to convey under arrest. "
"page_0037_line_09.png","to impregss boats. "
"page_0037_line_10.png","artick; pawned. "
"page_0037_line_11.png","to press. down, to keep down, to crush. saine (see ialg). "
"page_0037_line_12.png","to rapt-egg to suiilue. "
"page_0037_line_13.png","ol)l)l-gssiol;. "
"page_0037_line_14.png","halal-milk press. "
"page_0037_line_15.png","tc; throw glown, to excel. "
"page_0037_line_16.png","to subvert one t,o his cause, to opv press. "
"page_0037_line_17.png","to lcurb or repfess. "
"page_0037_line_18.png","-l;evc-m-l:tfi);jfiorced to do it. "
"page_0037_line_19.png","to oppress, to subject. "
"page_0037_line_20.png","to face, tlo compgl. "
"page_0037_line_21.png","pressure. l "
"page_0037_line_22.png",".l-gewsulmressed, beyond con- trol. "
"page_0037_line_23.png","oppression, to oppress. "
"page_0037_line_24.png","a duck. - . "
"page_0037_line_25.png","duclgsmbill. "
"page_0037_line_26.png","the ducks gizzard. "
"page_0037_line_27.png","a small du:k. "
"page_0037_line_28.png"," a drake. "
"page_0037_line_29.png","ducks eggs. , a  - ""m "
"page_0037_line_30.png","a secret an always be discovered "
"page_0037_line_31.png","eventually. w um n ""-""m"" "
"page_0037_line_32.png","blue like ducks egg. "
"page_0038_line_01.png","llj ix "
"page_0038_line_02.png",".q "
"page_0038_line_03.png","the female duck. "
"page_0038_line_04.png","a fribviboochow, on the blorth bank of the lvlin below the bridge. "
"page_0038_line_05.png","to gigpjhtgci);event. "
"page_0038_line_06.png","to resngain ;the wicked. "
"page_0038_line_07.png","iiit to repress his vices and proclaim his virtues  "
"page_0038_line_08.png","to gaiffglslig-ci). "
"page_0038_line_09.png",",,  , wwo n, is to subdue onefs lusts. "
"page_0038_line_10.png","u prohibit buying rice, (in time of famine.) "
"page_0038_line_11.png","to compel lone to obey. "
"page_0038_line_12.png","to comiml one to testify at law. "
"page_0038_line_13.png","a creaking, crushing sound, to grind, to, crush. "
"page_0038_line_14.png","a creaking sound. "
"page_0038_line_15.png","hair icwlipiizrg; agkeng). "
"page_0038_line_16.png","to pull lip, to (alga-idicaie; "
"page_0038_line_17.png","thc; root -df the nose, the frontal sinus. "
"page_0038_line_18.png","to shut, to stop up, to obstruct. "
"page_0038_line_19.png","a small box, (smug). "
"page_0038_line_20.png","cumshaw, tip, (huilchii)   "
"page_0038_line_21.png","magazine. (if  quick tiring gun ( kuzii-chifm g) . "
"page_0038_line_22.png","a sinall box; w "
"page_0038_line_23.png","intimate, familiar, to slight, to , caress, to despise, to change. "
"page_0038_line_24.png","ij debauchery and drunkenness. "
"page_0038_line_25.png","a to sport uhth, lustfqldalliance. "
"page_0038_line_26.png","famgliar, intimate with. "
"page_0038_line_27.png","to slight; to insult. "
"page_0038_line_28.png","a prefix to titles. "
"page_0038_line_29.png","a liockhead. - "
"page_0038_line_30.png","father, (hf); nbng-ba). "
"page_0038_line_31.png","brothelr: (i-gguy ; hazing   "
"page_0038_line_32.png","mother, lilir;;lnaid,v(.il-nil ; ma). "
"page_0038_line_33.png","title gix,ren td an adbpied-hdothelr, (ngha-nlfy). "
"page_0039_line_01.png","a chest, a smalllcase. "
"page_0039_line_02.png","in the box. "
"page_0039_line_03.png","a pen for wild animals; a scab- bard. "
"page_0039_line_04.png","peace, quiet, still, silent, comfolu table, safe, to place, to settle hbwf  why.  "
"page_0039_line_05.png","to arrange: ((bgi-ligk). "
"page_0039_line_06.png","contentea in ipdverty. "
"page_0039_line_07.png","where is he frhencev absent. gone, dead. "
"page_0039_line_08.png","present made to a person when moving. "
"page_0039_line_09.png","to bury, u(muii-caiung). "
"page_0039_line_10.png","peace and quiet. h "
"page_0039_line_11.png","gaf e from hz-lrm. "
"page_0039_line_12.png","safgty lamp. -   ; : "
"page_0039_line_13.png","to shiep co-anortably. - l "
"page_0039_line_14.png","tq arrginge jche bride-ll bed. "
"page_0039_line_15.png","place in  (lime-t state. "
"page_0039_line_16.png","lit rest, (stabk). - "
"page_0039_line_17.png","how can you kriow.p "
"page_0039_line_18.png","d"" to arrange. "
"page_0039_line_19.png","tranquil .v . "
"page_0039_line_20.png","a snilalllsfervant of a student. "
"page_0039_line_21.png","to suitably provide for your family. "
"page_0039_line_22.png","to giffbundatiou stone, ( chfng.) "
"page_0039_line_23.png","live  in peace and prospefity. u l "
"page_0039_line_24.png","repose a-ndleisure: l i . "
"page_0039_line_25.png","quket, pgaceful.  "
"page_0039_line_26.png","- fa restfrom labour. "
"page_0039_line_27.png","if; to efljoy tranquilrlrirty, a.g , the em- pire. . "
"page_0039_line_28.png","weal, in peace. . "
"page_0039_line_29.png","to bin. sagislcled in his own sphere. "
"page_0039_line_30.png","live peapefully doing gnids  "
"page_0039_line_31.png","uamg of a prbvince: (zinghui): "
"page_0039_line_32.png","to take thirigs easili, gm easy fife. "
"page_0039_line_33.png",". to enbampf w n y "
"page_0039_line_34.png","wife of ohicer of thg sixth rank. "
"page_0040_line_01.png","to rest in benevolence. "
"page_0040_line_02.png","at masilagimligfgggang).r "
"page_0040_line_03.png","a distl:ic;  inu the ochiachoa; pre- fecture of mikien. "
"page_0040_line_04.png",".are you willing m "
"page_0040_line_05.png",".""opien it calnjly""-a superscrip- tion on letters. "
"page_0040_line_06.png","how can l know that.p "
"page_0040_line_07.png","hearty, robu: t.v n i  "
"page_0040_line_08.png","ease gulid pleasure. "
"page_0040_line_09.png","to trahqtihiize the: people. "
"page_0040_line_10.png","to sleeplpeacefully:   . "
"page_0040_line_11.png","a peaczaflul gate, ale"" house). i "
"page_0040_line_12.png","fkimam. r   "
"page_0040_line_13.png","tranquil, in a state of repose. "
"page_0040_line_14.png","to lodge in peace. l "
"page_0040_line_15.png","to conkort. k "
"page_0040_line_16.png","i) laggtmlgeizicrzefuliy. "
"page_0040_line_17.png","gum be; j amin. . "
"page_0040_line_18.png","ail of gain benjamin. "
"page_0040_line_19.png","the sagbath (mi. "
"page_0040_line_20.png","  kglventists. "
"page_0040_line_21.png"," to stay in, (o settle down. "
"page_0040_line_22.png","to colinpotse onds mind. "
"page_0040_line_23.png","to set tip ancestral tablet. "
"page_0040_line_24.png","a. sedative medicine. . "
"page_0040_line_25.png"," a bridge in south street,   linochow. "
"page_0040_line_26.png","cogiigggggl; gteady. v "
"page_0040_line_27.png","sieztay, salfety. .   "
"page_0040_line_28.png","a guddhist nunnery, ( ng-gfi-ing) . same, (see below""). "
"page_0040_line_29.png","  giddhist nunnery. "
"page_0040_line_30.png","a  onverilt. l "
"page_0040_line_31.png","convents, halls, lazuddhist and rfaoist monasteries. "
"page_0040_line_32.png","t aquail.  l "
"page_0040_line_33.png","quail, (coil. ngiing-chfmg). "
"page_0040_line_34.png","a; quiifiight. v w m "
"page_0040_line_35.png","accustomed tq, skilled in. "
"page_0040_line_36.png","mature, practked in. "
"page_0040_line_37.png","to repeixg memoriter. "
"page_0041_line_01.png","i -   "
"page_0041_line_02.png","antimony, (set; dg  "
"page_0041_line_03.png","a saddle: (ziaa-ang)i "" .- ; "
"page_0041_line_04.png","a cover bfa dishwdr tripod, "
"page_0041_line_05.png","it a coarse grass. - "
"page_0041_line_06.png","st. iohng: wort, gypericzmz chi- name. "
"page_0041_line_07.png","as below. u i "
"page_0041_line_08.png","dirty, iilthy, (lg-ca). "
"page_0041_line_09.png","to cjompel; to force. "
"page_0041_line_10.png","to makg him do it, (ging-i-cgfp). "
"page_0041_line_11.png","rice broth ccmgee. "
"page_0041_line_12.png","rice broth, (in-g-trymg). "
"page_0041_line_13.png","weak, insipid, vmat: ,no taste or desire for. "
"page_0041_line_14.png","ma ""blgcllwiswtilkclcer than watery "
"page_0041_line_15.png","thin rice broth, (ing-cziik), (tang). "
"page_0041_line_16.png","to tshuta ghe door, obscure, ignoy- ant. "
"page_0041_line_17.png","to the door. "
"page_0041_line_18.png","decayed, rotted. "
"page_0041_line_19.png","to dgcay: to rot. "
"page_0041_line_20.png","rgjtteid all  pieces. "
"page_0041_line_21.png","to cover with the hand, to hide. "
"page_0041_line_22.png","v (fax-kl , "
"page_0041_line_23.png","u; feed with the hands, a word used by lhddhist. "
"page_0041_line_24.png","dirk, dull, secret, (fl-(mg). "
"page_0041_line_25.png","dark, needle, i.e., .a xsecre; in j ury. "
"page_0041_line_26.png","(i the secret airovx; cannot be lguzird- . ed against. . "
"page_0041_line_27.png","to laugh inwardly. . "
"page_0041_line_28.png","very cfark. d "
"page_0041_line_29.png","a dirk cave. "
"page_0041_line_30.png","the, dark temple, nwt., very dark place. "
"page_0041_line_31.png","k arribush. "
"page_0041_line_32.png","w secret sects, covered way. "
"page_0041_line_33.png","secret disaffection, bl. , "
"page_0042_line_01.png","in secret, in the dark. "
"page_0042_line_02.png","an undekground drain, (ming- gin). "
"page_0042_line_03.png","securet lsects, ( aing-dfg). "
"page_0042_line_04.png","to secretly ireiorcf alifthing. "
"page_0042_line_05.png","to secretlgi injure mug. u "
"page_0042_line_06.png","to band fogehler- seiiftly. "
"page_0042_line_07.png","a private ovr secret signal. "
"page_0042_line_08.png","a hull fire. r w a  "
"page_0042_line_09.png","secret enquiry, (tiling-ting). "
"page_0042_line_10.png","lapis lazuli. "
"page_0042_line_11.png","scl-ew steamer. "
"page_0042_line_12.png","ciphela c.g., for telegrams. "
"page_0042_line_13.png","pfivately:s,ecretly. o "
"page_0042_line_14.png","hight, (iark.   "
"page_0042_line_15.png","(a doing by night. "
"page_0042_line_16.png","(g; very dzilrkffeeling oneys way. - "
"page_0042_line_17.png","gloomy dark. "
"page_0042_line_18.png","go assissinate, assassination, (chgig kaik). . "
"page_0042_line_19.png","a (illilvlvnglg;   "
"page_0042_line_20.png","io lgvlrcgt,iarrivrately, (mien-hii). "
"page_0042_line_21.png","to :sugggst; hixft; gliggestiorll. "
"page_0042_line_22.png","a darguroom. , fa - "
"page_0042_line_23.png","secret affair. "
"page_0042_line_24.png","l)ark .rkges "
"page_0042_line_25.png","an inteifilal injury; an unnoticed injury. "
"page_0042_line_26.png","the ciarjjc box in a camera. "
"page_0042_line_27.png","to meditate i r "
"page_0042_line_28.png","secretly spy out. "
"page_0042_line_29.png","an official table, a case (in court). "
"page_0042_line_30.png","a  tnlurder will olutf x ; "
"page_0042_line_31.png"," ) circun-lstmlces of a case. "
"page_0042_line_32.png"," the report to a higher court. "
"page_0042_line_33.png"," a long; narrow tagle. "
"page_0042_line_34.png","law cases, a record of precedents in law. "
"page_0042_line_35.png","the completion of a case. "
"page_0042_line_36.png","g the judgeg cvleci.srirorl-l -yet pub- lished. "
"page_0042_line_37.png","recordbf a case. "
"page_0043_line_01.png","a law case, "
"page_0043_line_02.png","if  yet settled. "
"page_0043_line_03.png","v first on list ,of under graduates, o. "
"page_0043_line_04.png","to press down, to stop, to rub with the hand, according to. "
"page_0043_line_05.png","b an armistyice. a "
"page_0043_line_06.png","g- to locate tfoops. "
"page_0043_line_07.png","  according to lonefs duty. "
"page_0043_line_08.png","w; accordin:r to this way; "
"page_0043_line_09.png"," in this wily, thus. . . "
"page_0043_line_10.png","to lay thew-mud on. "
"page_0043_line_11.png","adaquiah;yamgaan), rxr. "
"page_0043_line_12.png","by the yeaiz   r n "
"page_0043_line_13.png","nionthlgr, per month. "
"page_0043_line_14.png","accordaglto the time. "
"page_0043_line_15.png","evening, tardy, a serene, clear sky, peaceful. "
"page_0043_line_16.png","a  of aged parents. "
"page_0043_line_17.png","two ggiatveiga go  ;ic ie rrtiie t i :iie. "
"page_0043_line_18.png","o , , ,- a- wh, ----  a few days after. "
"page_0043_line_19.png","late  - nun"" "
